AVATAR_COLOR,BILLING_ACCOUNT_ID,CREATED_AT,EMAIL,FIRST_NAME,ID,INVITED_BY,IS_DEMO_BOOKED,IS_INVITE_FLOW,IS_MIC_AVAILABLE,LAST_NAME,MARKETING_COMMUNICATION,MOBILE,ROLE,SIGNUP_TYPE,STATUS,STEPS,TERMS_AND_CONDITION,TRAINING_PERMISSION_VIDEO,UID,UPDATED_AT,UUID,_SDC_BATCHED_AT,_SDC_RECEIVED_AT,_SDC_SEQUENCE,_SDC_TABLE_VERSION
#CCB28A,"97,920","August 21, 2025, 7:16 AM",tuvy.bedehe@gmail.com,Tuvy,99536,,FALSE,FALSE,FALSE,Bedehe,TRUE,,developer,google,ready,,TRUE,,y9GAhSyNLhQa5DJAcPWgeSpqQoF2,"August 21, 2025, 7:16 AM",27d3d03a-44d4-4c34-9273-6624b57f446d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,072,430,000","1,756,344,068,653"
#F6068C,"12,291","August 28, 2024, 11:53 PM",miso.caxoso@gmail.com,Miso,13875,,FALSE,FALSE,FALSE,Caxoso,TRUE,,developer,google,ready,,TRUE,,qMtszkeycPXL0GSYpTB0q5jj8ch2,"August 28, 2024, 11:53 PM",a7d757ec-4392-4fcc-adc3-685a0b7c1a39,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,549,240,000","1,756,344,068,653"
#8B34C9,"73,249","June 7, 2025, 9:35 PM",peli.bugy@gmail.com,Peli,74865,,FALSE,FALSE,FALSE,Bugy,TRUE,,developer,google,ready,,TRUE,,howyMf57MiYEmn9XtRvBIN12qCp1,"June 7, 2025, 9:35 PM",04f84d14-a8a9-4193-9089-5c514a9b7df9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,621,740,000","1,756,344,068,653"
#61BCC3,"49,124","March 28, 2025, 11:01 AM",mabome.kesa@zenithventures.io,Mabome,50732,,FALSE,FALSE,FALSE,Kesa,TRUE,,developer,email,ready,,TRUE,,yA7qXjd9pYMmaOyKIvPYmeEeHco2,"March 28, 2025, 11:01 AM",66b8e0dc-038b-4a3f-bd5c-25f2e43beffe,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,268,470,000","1,756,344,068,653"
#CB15DD,"94,119","August 1, 2025, 2:51 AM",binu.qoly@gmail.com,Binu,95735,,FALSE,FALSE,FALSE,Qoly,TRUE,,developer,google,ready,,TRUE,,deKCSJAQKCSgaSNMB2ufabvfbrJ3,"August 1, 2025, 2:51 AM",bad15775-0b0f-42a9-b09d-ce887f7d8356,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,031,980,000","1,756,344,068,653"
#7924F1,"72,776","June 6, 2025, 9:32 AM",zeve.cuzoxi@vectorcorp.net,Zeve,74392,,FALSE,FALSE,FALSE,Cuzoxi,TRUE,,developer,google,ready,,TRUE,,06Cz59bfgUS3EHg2lNrd24q8puA3,"June 6, 2025, 9:32 AM",e74d2da6-53ff-4b79-90b0-4827cc9816c8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,604,430,000","1,756,344,068,653"
#615C33,"87,498","July 12, 2025, 9:43 PM",sipyxi.sevaja@icloud.com,Sipyxi,89114,,FALSE,FALSE,FALSE,Sevaja,TRUE,,developer,google,ready,,TRUE,,zignkpCYZwXm6SUzDBP1kdsZoz62,"July 12, 2025, 9:43 PM",c16ee8a5-1d10-40f3-afc4-4ba2d219d98b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,906,350,000","1,756,344,068,653"
#6AAB00,"69,341","May 30, 2025, 6:59 AM",rify.doli@gmail.com,Rify,70957,,FALSE,FALSE,FALSE,Doli,TRUE,,developer,google,ready,,TRUE,,ROFpRMuDtbNGH9GTG1jSXJypEPG3,"May 30, 2025, 6:59 AM",c6c2c0c2-d0d2-4915-8af8-1c6f300ca140,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,569,740,000","1,756,344,068,653"
#913BF0,"95,069","August 6, 2025, 12:16 AM",vesu.zibosu@gmail.com,Vesu,96685,,FALSE,FALSE,FALSE,Zibosu,TRUE,,developer,google,ready,,TRUE,,MCMgpIQasweKdfzRtULetLfxcNp2,"August 6, 2025, 12:16 AM",4e7b6765-e8e5-4e36-b608-c93721e0a25b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,042,210,000","1,756,344,068,653"
#B397A5,"89,522","July 16, 2025, 10:29 AM",rabomy.miwe@gmail.com,Rabomy,91138,,FALSE,FALSE,FALSE,Miwe,TRUE,,developer,email,ready,,TRUE,,YEJB8OPkY1bxj4ahmWzdCUaLUh83,"July 16, 2025, 10:29 AM",d3f62066-66d0-4d5f-bc9f-92c7585371e1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,942,090,000","1,756,344,068,653"
#9081AC,"77,320","June 19, 2025, 2:33 AM",mifele.rusy@gmail.com,Mifele,78936,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,0tUzAXAyWhOMfSiYbfyGLLfnsPW2,"June 19, 2025, 2:33 AM",dfa7f57a-f6a8-493c-8833-153355fce157,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,680,250,000","1,756,344,068,653"
#1C8129,"80,513","June 27, 2025, 6:43 AM",piqybe.xuno@oscorpcorp.com,Piqybe,82129,,FALSE,FALSE,FALSE,Xuno,TRUE,,developer,email,ready,,TRUE,,77tXHMM7WyPNCcSQTTp8URXS8EG3,"June 27, 2025, 6:43 AM",e624fe81-8498-4493-ba10-99d9e071784b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,725,510,000","1,756,344,068,653"
#10E690,"48,303","March 24, 2025, 10:09 PM",mipu.keba@gmail.com,Mipu,49911,,FALSE,FALSE,FALSE,Keba,TRUE,,developer,google,ready,,TRUE,,CYnGTu9LA9Oak1pvXKbxdD2o0DJ2,"March 24, 2025, 10:09 PM",af5b615c-0feb-4c93-a49a-3de576a63252,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,259,380,000","1,756,344,068,653"
#B45D2F,"35,164","January 28, 2025, 6:10 AM",povi.bygoba@gmail.com,Povi,36767,,FALSE,FALSE,FALSE,Bygoba,TRUE,,developer,google,ready,,TRUE,,nQfbzsUpohOwH4H9NVeo2vvK6cj1,"January 28, 2025, 6:10 AM",0051b36d-568f-4180-a897-ca9efc315333,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,954,460,000","1,756,344,068,653"
#2B4FE1,"76,259","June 16, 2025, 5:59 AM",pajy.gofi@baffinventures.com,Pajy,77875,,FALSE,FALSE,FALSE,Gofi,TRUE,,developer,email,ready,,TRUE,,iMWQa9Tj41U6rrHYYsMYzVAnYKC2,"June 16, 2025, 5:59 AM",b4ebdf65-7ea2-4356-8385-75b3b8ba1e20,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,665,270,000","1,756,344,068,653"
#56C6E4,"38,327","February 17, 2025, 12:53 AM",puwi.difa@luminexpartners.com,Puwi,39935,,FALSE,FALSE,FALSE,Difa,TRUE,,developer,google,ready,,TRUE,,v56OV3qaShWiKPWvmH88lx2FKMi2,"February 17, 2025, 12:53 AM",74b738d6-e13a-4f4b-a38c-aaee47352753,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,996,070,000","1,756,344,068,653"
#238B9C,"71,121","June 2, 2025, 8:15 AM",koxi.kire@gmail.com,Koxi,72737,,FALSE,FALSE,FALSE,Kire,TRUE,,developer,google,ready,,TRUE,,bNNbk7qqV1O7OKBEp0Qtxt2pLVQ2,"June 2, 2025, 8:15 AM",ecf9f106-6299-47e7-9810-b41b67b0cb5f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,587,470,000","1,756,344,068,653"
#DEFB0B,"98,086","August 22, 2025, 4:08 AM",roha.rinera@gmail.com,Roha,99702,,FALSE,FALSE,FALSE,Rinera,TRUE,,developer,google,ready,,TRUE,,n2oYmSnghIPUrHJN6oFY6ccRbA83,"August 22, 2025, 4:08 AM",5d07dc1a-9151-426a-856b-d2ff8e5eb937,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,074,100,000","1,756,344,068,653"
#6B412D,"92,996","July 28, 2025, 1:21 AM",vozi.bany@umbrellacorp.dev,Vozi,94612,,FALSE,FALSE,FALSE,Bany,TRUE,,developer,email,ready,,TRUE,,MjL2QmKVbgNV2rUbwJzB1IoCjWg2,"July 28, 2025, 1:21 AM",0f0df7f3-eb4e-4e09-89e7-89b12ee9f485,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,000,810,000","1,756,344,068,653"
#91FC9E,"26,524","December 5, 2024, 5:10 PM",xysoti.famito@octarineventures.tech,Xysoti,28126,,FALSE,FALSE,FALSE,Famito,TRUE,,developer,email,ready,,TRUE,,i0KxnYtlV2PAOlEnN5WvWiRzJ3K3,"December 5, 2024, 5:10 PM",dfec5f65-f2f7-488d-b983-f1a51c89002a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,803,680,000","1,756,344,068,653"
#274C19,"45,777","March 14, 2025, 1:49 AM",geru.metuxi@gmail.com,Geru,47385,,FALSE,FALSE,FALSE,Metuxi,TRUE,,developer,google,ready,,TRUE,,jaFCL6xrUyPYZAQoYRSREZMqZDO2,"March 14, 2025, 1:49 AM",d5f3070f-497e-4792-9d9b-6167fed0e88b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,221,600,000","1,756,344,068,653"
#96AF8F,"95,470","August 7, 2025, 7:20 PM",sozy.hoqy@gmail.com,Sozy,97086,,FALSE,FALSE,FALSE,Hoqy,TRUE,,developer,email,ready,,TRUE,,Dlb3vOBlY1NUzTyZijIGx2pccLb2,"August 7, 2025, 7:20 PM",00851101-2f20-4a42-81a5-71709f2c1451,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,046,470,000","1,756,344,068,653"
#78DDF2,"35,334","January 29, 2025, 8:09 AM",timucu.fumyby@baffincorp.dev,Timucu,36937,,FALSE,FALSE,FALSE,Fumyby,TRUE,,developer,email,ready,,TRUE,,5I5IxQWlZBXED43Rn0Jh69XWWgS2,"January 29, 2025, 8:09 AM",a4bbb039-5183-4732-9f56-f69261fec0b7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,956,310,000","1,756,344,068,653"
#FBAA20,"93,695","July 30, 2025, 9:30 AM",paju.zosydy@gmail.com,Paju,95311,,FALSE,FALSE,FALSE,Zosydy,TRUE,,developer,google,ready,,TRUE,,ocY9sDY66IOYSeiBu265g7A9nzF3,"July 30, 2025, 9:30 AM",d7476b95-42a4-427d-8ca2-cd258c12924c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,012,030,000","1,756,344,068,653"
#5F96EA,"80,788","June 27, 2025, 10:08 PM",nycati.qirata@gmail.com,Nycati,82404,,FALSE,FALSE,FALSE,Qirata,TRUE,,developer,google,ready,,TRUE,,m9MyAKVyAlVs0iYIadHx8ga7RU23,"June 27, 2025, 10:08 PM",e5f74756-02c4-4fcd-b863-383af32e4e05,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,729,370,000","1,756,344,068,653"
#F0FAF9,"99,036","August 27, 2025, 6:39 AM",wahi.veka@weylandlabs.io,Wahi,100652,,FALSE,FALSE,FALSE,Veka,TRUE,,developer,email,ready,,TRUE,,od0GqOiK35N3JaiiVWsPzn24A5u1,"August 27, 2025, 6:39 AM",fa9ca5d9-1233-483f-9276-bab7993a9b5a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,083,680,000","1,756,344,068,653"
#484724,"48,409","March 25, 2025, 6:30 AM",jirypo.buryby@gmail.com,Jirypo,50017,,FALSE,FALSE,FALSE,Buryby,TRUE,,developer,google,ready,,TRUE,,NPQHuPrU8nTj95AYxn6tyEz9jT73,"March 25, 2025, 6:30 AM",1a5366d9-995e-4bdc-a7c5-758169325ebd,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,260,600,000","1,756,344,068,653"
#DA80D6,"82,570","June 29, 2025, 8:15 AM",guquqo.ceveku@gmail.com,Guquqo,84186,,FALSE,FALSE,FALSE,Ceveku,TRUE,,developer,google,ready,,TRUE,,p4b2JlUuusPSnEuPZEjsriEEsff2,"June 29, 2025, 8:15 AM",8a49e66c-8d00-4bbe-80b5-6e20db67c9ff,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,755,450,000","1,756,344,068,653"
#173C2F,"30,984","December 31, 2024, 8:14 PM",zeqyre.qyfu@tyrellcorp.systems,Zeqyre,32586,,FALSE,FALSE,FALSE,Qyfu,TRUE,,developer,email,ready,,TRUE,,AP3Y117MpCbMERSZhbtv25Ghdm82,"December 31, 2024, 8:14 PM",de48457c-74b6-4730-bbd5-5809983c4c69,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,870,520,000","1,756,344,068,653"
#133BC8,"84,976","July 3, 2025, 5:06 AM",gecoti.piqi@bluepeaksolutions.net,Gecoti,86592,,FALSE,FALSE,FALSE,Piqi,TRUE,,developer,email,ready,,TRUE,,YhRKjuUST1e8MYP8iMCR8rXMrnH3,"July 3, 2025, 5:06 AM",8978bdf4-f39d-437b-81d7-cbc43343cd7e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,860,920,000","1,756,344,068,653"
#7B30E9,"92,694","July 26, 2025, 11:03 PM",cuzi.rusy@gmail.com,Cuzi,94310,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,bY5qfSSNQvZ28WG00HU1egrR38D2,"July 26, 2025, 11:03 PM",aa387afe-3560-4fab-846f-3e48c4fbebbb,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,996,200,000","1,756,344,068,653"
#5F3C66,"47,779","March 22, 2025, 11:39 AM",viru.tevi@gmail.com,Viru,49387,,FALSE,FALSE,FALSE,Tevi,TRUE,,developer,google,ready,,TRUE,,dhI9TMuYdUMm6efxOxvxsC2OHRl1,"March 22, 2025, 11:39 AM",52e9df82-4384-471b-9e97-621869287940,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,253,530,000","1,756,344,068,653"
#5970B4,"67,560","May 23, 2025, 9:53 AM",gese.typo@oscorpcorp.com,Gese,69176,,FALSE,FALSE,FALSE,Typo,TRUE,,developer,google,ready,,TRUE,,QG0Pxr6DdpeabVhj0O8vHDXGIv03,"May 23, 2025, 9:53 AM",f1df5442-3afa-469c-9f82-adad0205217f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,551,860,000","1,756,344,068,653"
#BDFCDA,"71,377","June 2, 2025, 9:57 PM",mysolu.mefa@zenithsolutions.io,Mysolu,72993,,FALSE,FALSE,FALSE,Mefa,TRUE,,developer,email,ready,,TRUE,,K8Y2hwLoK8ZojcHtTPQohjWNb1E3,"June 2, 2025, 9:57 PM",99db9e4b-e2fa-4885-88ee-3caee1a1de52,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,590,100,000","1,756,344,068,653"
#8B9DA6,"96,160","August 11, 2025, 9:15 PM",duqoho.gyso@gmail.com,Duqoho,97776,,FALSE,FALSE,FALSE,Gyso,TRUE,,developer,google,ready,,TRUE,,rq009KyAJwdlW0nj1FbYmjr7xEH2,"August 11, 2025, 9:15 PM",16544e36-b712-4daa-9b52-f81c2df241b4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,054,040,000","1,756,344,068,653"
#6DB85F,"68,595","May 27, 2025, 12:18 PM",cytyve.ryhaho@gmail.com,Cytyve,70211,,FALSE,FALSE,FALSE,Ryhaho,TRUE,,developer,google,ready,,TRUE,,XVrylQ2Qa4bLJgWr45i7ZoQWVgJ3,"May 27, 2025, 12:18 PM",aa902e2e-b2f5-467d-be0d-29f5b0619800,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,562,290,000","1,756,344,068,653"
#F38F48,"84,884","July 3, 2025, 12:07 AM",tavopu.duosu@oscorppartners.dev,Tavopu,86500,,FALSE,FALSE,FALSE,Duosu,TRUE,,developer,email,ready,,TRUE,,etMdOsxxv5bXMO9k6T3borMxks63,"July 3, 2025, 12:07 AM",9803b87d-7bb2-4ff9-84f4-affeba8f9504,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,859,320,000","1,756,344,068,653"
#0749DA,"47,049","March 19, 2025, 5:14 AM",cyso.bagepu@luminexpartners.tech,Cyso,48657,,FALSE,FALSE,FALSE,Bagepu,TRUE,,developer,google,ready,,TRUE,,F0VY9E0NrEb7LafyFQGWunD27eC3,"March 19, 2025, 5:14 AM",e258010d-45b5-4e84-81b5-ce13d61e6aa4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,245,330,000","1,756,344,068,653"
#88DE38,"46,218","March 16, 2025, 4:10 AM",mage.hafuju@gmail.com,Mage,47826,,FALSE,FALSE,FALSE,Hafuju,TRUE,,developer,google,ready,,TRUE,,4HzflSpMNHdlXPADOc9ji0siybw1,"March 16, 2025, 4:10 AM",1be11346-e7bd-4e46-aa06-3ca9a07ab07f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,235,750,000","1,756,344,068,653"
#29A520,"20,879","October 28, 2024, 6:44 AM",ducao.mopy@starklabs.systems,Ducao,22476,,FALSE,FALSE,FALSE,Mopy,TRUE,,developer,email,ready,,TRUE,,HK4QhLAkU8MzG1yZ2fmXVBggPIh2,"October 28, 2024, 6:44 AM",9355c5d6-e099-4ef5-b5ba-ff859c4a3881,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,652,190,000","1,756,344,068,653"
#7E367F,"68,586","May 27, 2025, 11:43 AM",dujiqi.jixude@gmail.com,Dujiqi,70202,,FALSE,FALSE,FALSE,Jixude,TRUE,,developer,google,ready,,TRUE,,aR4aXRnfYPX4K9cNxGH5yDf4FyA3,"May 27, 2025, 11:43 AM",cf83ad41-7e8d-4dec-ab75-fd21bd49bf6e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,562,200,000","1,756,344,068,653"
#BF886C,"91,665","July 22, 2025, 5:27 PM",lauzu.geqa@gmail.com,Lauzu,93281,,FALSE,FALSE,FALSE,Geqa,TRUE,,developer,email,ready,,TRUE,,BQSRdemznOdIqZ6PRVWHkwvKMne2,"July 22, 2025, 5:27 PM",c987e2d8-3ada-4047-aa93-99daf0186c1a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,980,580,000","1,756,344,068,653"
#5B199B,23,"June 26, 2023, 7:29 AM",raci.lizusy@tavus.io,Raci,2769,34,FALSE,TRUE,FALSE,Lizusy,TRUE,,admin,email,ready,,TRUE,,90cSNqIqDUa9A1GYh6VVQxxLKdB3,"June 26, 2023, 7:29 AM",e9ce6d13-db45-48d9-9a7a-06d5269570f3,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,412,050,000","1,756,344,068,653"
#D28C1D,"60,381","April 28, 2025, 3:31 PM",lihapy.mivea@baffinsolutions.net,Lihapy,61992,,FALSE,FALSE,FALSE,Mivea,TRUE,,developer,email,ready,,TRUE,,BIR9PPV2zKZ5M4EDbotGRcynFy82,"April 28, 2025, 3:31 PM",5d85109a-7a97-4ea6-a492-ac483451c194,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,400,080,000","1,756,344,068,653"
#1D9D0E,"53,549","April 10, 2025, 4:44 PM",fuzugu.xinyho@starklabs.ai,Fuzugu,55158,,FALSE,FALSE,FALSE,Xinyho,TRUE,,developer,email,ready,,TRUE,,HBtyBf0K3TXPdLIEdaqqvPfR5Xs2,"April 10, 2025, 4:44 PM",667e7eed-4045-497e-a78f-ecf24174e9bf,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,316,020,000","1,756,344,068,653"
#09C07D,"22,293","November 7, 2024, 8:58 AM",vuxe.xylafa@gmail.com,Vuxe,23895,,FALSE,FALSE,FALSE,Xylafa,TRUE,,developer,google,ready,,TRUE,,0cpEHd0EZKhGbtgHgGu2dvPLKNe2,"November 7, 2024, 8:58 AM",47d9e746-7447-4166-ac5a-f3eba2d70857,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,667,700,000","1,756,344,068,653"
#D5985B,"74,160","June 10, 2025, 10:14 AM",farutu.fixeco@gmail.com,Farutu,75776,,FALSE,FALSE,FALSE,Fixeco,TRUE,,developer,google,ready,,TRUE,,N2XzOcOTQyP1rsxW5pcVBt1IWlX2,"June 10, 2025, 10:14 AM",7f2c0a5a-e115-49e9-9446-6dbd710d1408,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,635,340,000","1,756,344,068,653"
#063754,"61,883","May 3, 2025, 12:38 PM",xyta.zuvo@gmail.com,Xyta,63494,,FALSE,FALSE,FALSE,Zuvo,TRUE,,developer,email,ready,,TRUE,,xUVdCNzRuXfiLxJThTeTwLVaYMX2,"May 3, 2025, 12:38 PM",b80fc502-60a5-4f9e-bb08-e65335790d8e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,415,860,000","1,756,344,068,653"
#1E570B,"73,655","June 9, 2025, 5:26 AM",cevu.muho@piedpiperlabs.net,Cevu,75271,,FALSE,FALSE,FALSE,Muho,TRUE,,developer,google,ready,,TRUE,,I4N444odu3VK7tq90qP2vt8vxOo2,"June 9, 2025, 5:26 AM",c06a4b2d-2cdd-4f0f-adae-3876859db56e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,627,830,000","1,756,344,068,653"
#FD5321,"3,082","September 25, 2023, 1:41 PM",hicagy.yribo@tavus.io,Hicagy,3872,,FALSE,TRUE,FALSE,Yribo,TRUE,,admin,google,ready,,TRUE,,JNssUX00wZPpCXHen5dL4n6hf882,"September 25, 2023, 1:41 PM",4497ec5f-38f1-45f0-b611-ded1b84577d1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,417,080,000","1,756,344,068,653"
#99CF4F,"94,568","August 3, 2025, 11:06 AM",woile.zifo@gmail.com,Woile,96184,,FALSE,FALSE,FALSE,Zifo,TRUE,,developer,google,ready,,TRUE,,xOTSd3JqCUUni78GEuIXTJvwgSZ2,"August 3, 2025, 11:06 AM",8fbb552b-8f0f-43c8-9f6c-63861bdf72e4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,036,810,000","1,756,344,068,653"
#E8D4B6,"97,178","August 17, 2025, 2:10 PM",guzojo.piqi@northwind.net,Guzojo,98794,,FALSE,FALSE,FALSE,Piqi,TRUE,,developer,google,ready,,TRUE,,C80CnKhs5uPfSWFRbP812G2Ccxq1,"August 17, 2025, 2:10 PM",bad42d8a-37e3-4ee3-a18a-a04867d15418,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,065,180,000","1,756,344,068,653"
#7FDEF8,"7,440","May 23, 2024, 5:06 PM",cymu.zutu@initechlabs.tech,Cymu,8935,,FALSE,FALSE,FALSE,Zutu,TRUE,,developer,email,ready,,TRUE,,QUpwI8tW6gUNmrBcdKQMrxjH0dB3,"May 23, 2024, 5:06 PM",d12d36bf-6e34-46a8-80e4-b88541ef4471,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,479,970,000","1,756,344,068,653"
#5F84AD,"76,220","June 16, 2025, 4:02 AM",qomisu.cuhiha@zenithworks.com,Qomisu,77836,,FALSE,FALSE,FALSE,Cuhiha,TRUE,,developer,email,ready,,TRUE,,WFhW5DQ98eVmVxhVfT2xUCJYSch1,"June 16, 2025, 4:02 AM",bf49f6e2-827e-4996-be29-e286c2a1be5e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,664,720,000","1,756,344,068,653"
#3F6285,"80,921","June 28, 2025, 12:04 AM",cile.fesopy@gmail.com,Cile,82537,,FALSE,FALSE,FALSE,Fesopy,TRUE,,developer,google,ready,,TRUE,,SjAoVyZwIZWFwPpYFCDvhIEzUS32,"June 28, 2025, 12:04 AM",25e33f67-3dbc-4300-b35f-8758fb94365a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,731,290,000","1,756,344,068,653"
#A57A94,"46,291","March 16, 2025, 1:22 PM",ryge.dysyfe@gmail.com,Ryge,47899,,FALSE,FALSE,FALSE,Dysyfe,TRUE,,developer,google,ready,,TRUE,,0mxkCJOEoVbIMQuvVv3Mo0qg9sF2,"March 16, 2025, 1:22 PM",fc6aafcb-cae2-4cc4-ab11-fa189bff3f83,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,236,550,000","1,756,344,068,653"
#023D65,"48,213","March 24, 2025, 2:51 PM",dece.cagu@gmail.com,Dece,49821,,FALSE,FALSE,FALSE,Cagu,TRUE,,developer,google,ready,,TRUE,,3yxU8rC4WdOIgVYSK7RzG5Zvb4U2,"March 24, 2025, 2:51 PM",0ebb2bc9-1f7d-48a4-b57e-f73fe12c5b4a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,258,380,000","1,756,344,068,653"
#4BE94F,"94,459","August 2, 2025, 10:55 PM",tegoga.zumyde@gmail.com,Tegoga,96075,,FALSE,FALSE,FALSE,Zumyde,TRUE,,developer,google,ready,,TRUE,,mtd2UXMPduRybwVCO9Rj9ZywpGE3,"August 2, 2025, 10:55 PM",55247080-5b90-4785-aeb1-033a0846c4c6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,035,650,000","1,756,344,068,653"
#C816D2,"85,212","July 4, 2025, 1:15 AM",baxa.jodoru@gmail.com,Baxa,86828,,FALSE,FALSE,FALSE,Jodoru,TRUE,,developer,google,ready,,TRUE,,4retWC37krUR1GsmhtohVYpJI1n1,"July 4, 2025, 1:15 AM",800c3c9d-968b-4760-ae3f-1790aa33250d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,864,520,000","1,756,344,068,653"
#E6AD6E,"62,648","May 5, 2025, 10:37 AM",taqojy.kauga@northwindsolutions.com,Taqojy,64259,,FALSE,FALSE,FALSE,Kauga,TRUE,,developer,google,ready,,TRUE,,9Df2Q3fkWTV5c9vyRzbvyQESP1H3,"May 5, 2025, 10:37 AM",ac5f2e14-5de1-4582-98f1-96202d6b3003,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,424,090,000","1,756,344,068,653"
#C6D2E8,"40,048","February 25, 2025, 11:41 AM",xylake.qyxera@vectorcorp.net,Xylake,41656,,FALSE,FALSE,FALSE,Qyxera,TRUE,,developer,email,ready,,TRUE,,0Xh3ZZBZwqWE1s1vNCrq2XLVHz03,"February 25, 2025, 11:41 AM",68d2067c-9782-4e7e-8a6b-1def10064501,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,039,950,000","1,756,344,068,653"
